,id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,review_per_month
3344,1026036520693800417,Ideal for long stays | Boston studio on top floor,Brighton,42.34807,-71.14465,Entire home/apt,53.0,29,39,2024-12-05,3.0,22,306,35,Exempt: This listing is a unit that has contracts with hospitals,3.0
3345,1026045057094235521,Top-Floor 2BR: Renovated Bliss!,Brighton,42.341049635543165,-71.14248593833825,Entire home/apt,207.0,29,5,2024-09-20,0.54,19,355,5,Exempt: This listing is a unit used for furnished institutional or business stays,0.54
3346,1026125243114959387,Luxury 2BD/2BA Near Airport 9831,East Boston,42.38655114479819,-71.00718600304545,Entire home/apt,118.0,1,63,2024-11-29,4.73,93,294,58,Exempt: This listing is a unit that has contracts with hospitals,4.73
3347,1026186887783899689,Private Room in North End,North End,42.36581082834898,-71.05718564362562,Private room,126.0,3,0,NA,1.79,20,307,0,STR-461702,1.79
3348,1026270309100118119,2nd floor Modern Apt,Roslindale,42.28964365927628,-71.12413762465063,Entire home/apt,265.0,2,5,2024-09-01,0.4,2,276,4,STR-544729,0.4
3349,1026327739731782249,I_Triple Bed Near Downtown Boston (5 miles),Dorchester,42.30347,-71.06532,Private room,76.0,1,14,2024-10-05,1.09,11,275,9,STR-545057,1.09
3350,1026362161200989443,J_Triple Bed Near Downtown Boston (5 miles),Dorchester,42.30145,-71.06463,Private room,76.0,1,18,2024-10-19,1.38,11,255,14,STR-545057,1.38
3351,1026381874760153877,"Large 3 Bed, 2 Bath in North End; Near Waterfront",North End,42.365513031238535,-71.05496857134477,Entire home/apt,316.0,3,40,2024-11-30,4.03,20,304,40,STR-476426,4.03
3352,1026423620729464332,Fancy 2BR 2BA Apt Fenway Boston,Fenway,42.3463610428679,-71.10041862629883,Entire home/apt,399.0,4,19,2024-12-01,1.95,62,254,19,STR-843567,1.95
3353,1026432267704226164,High-end 3BR 2BA unit in Seaport,South Boston Waterfront,42.34966717309451,-71.04544281076248,Entire home/apt,649.0,3,32,2024-11-30,2.7,62,169,32,Str-164996,2.7
3354,1026445304332098499,High-end 2BR 2BA unit in Seaport,South Boston Waterfront,42.34794366065614,-71.0443237645168,Entire home/apt,449.0,5,19,2024-11-07,1.62,62,195,19,Str-079256,1.62
3355,1026603285534924595,Pefect Studio With Flexible Cancellations!,Bay Village,42.348,-71.07093,Private room,58.0,2,4,2024-06-29,0.48,17,360,4,STR-415222,0.48
3356,1026605528170927879,Perfect Boston Studio,Bay Village,42.34893,-71.07089,Entire home/apt,95.0,3,14,2024-11-05,1.33,18,364,14,STR-415222,1.33
3357,1026606296170848417,Private Studio in Boston's Bay Village!,Bay Village,42.34837,-71.06989,Entire home/apt,95.0,3,4,2024-07-14,0.49,18,364,4,STR-415222,0.49
3358,1026608436659640687,"Bay VIllage Suite, Ready To Host!",Bay Village,42.34831,-71.06852,Entire home/apt,95.0,3,10,2024-10-27,0.94,18,364,10,STR-415225,0.94
3359,1026608803166312816,Bay Village Suites: Looking Forward To Hosting You,Bay Village,42.34792108567808,-71.07042994683924,Entire home/apt,95.0,2,5,2024-11-03,0.39,18,356,4,STR-415225,0.39
3360,1026784131761453243,Nurses Getaway! 1BR | W/D | near Tufts,Chinatown,42.352093,-71.06081,Entire home/apt,136.0,1,38,2024-12-17,2.97,7,365,36,Exempt: This listing is a unit that has contracts with hospitals,2.97
3361,1026789522675060376,Spacious 1BR Apt | Kitchen | Gym | Pool | Boston,East Boston,42.36638,-71.04007,Entire home/apt,149.0,1,1,2024-02-18,0.1,7,363,1,Exempt: This listing is a hotel or motel,0.1
3362,1026789531332469095,Stylish Studio Apt | Kitchen | Pool | Gym | Boston,East Boston,42.36638,-71.04007,Entire home/apt,129.0,1,12,2024-08-09,0.98,7,365,12,Exempt: This listing is a hotel or motel,0.98
3363,1026881020338377944,Queen Bedroom in the North End,Downtown,42.367300463347256,-71.05894778339331,Private room,126.0,3,0,NA,1.79,20,307,0,STR-461702,1.79
3364,1026972650759024099,Luxury 2BR 2BA Condo Fenway Boston Washer&Dryer in,Fenway,42.34698,-71.10188,Entire home/apt,317.0,5,15,2024-11-30,1.34,62,274,15,STR-473524,1.34
3365,1027493753083348277,Fancy 2BR 2BA Condo Fenway Boston.,Fenway,42.34866422852517,-71.10163856029703,Entire home/apt,464.0,4,9,2024-12-03,1.0,62,220,9,str-754637,1.0
3366,1027641041294539499,Luxury 2BD/2BA Near Airport 6909,East Boston,42.38771,-71.00528,Entire home/apt,90.0,1,57,2024-12-15,4.6,93,331,56,Exempt: This listing is a unit that has contracts with hospitals,4.6
3367,1027804807197210291,Radiant 2 BR 2 BA Fenway Boston,Fenway,42.34721776388823,-71.10205728098497,Entire home/apt,370.0,4,28,2024-11-17,2.57,62,262,28,STR-574624,2.57
3368,1028623429000193719,Sunny and Spacious in Boston,Brighton,42.345408608126064,-71.13646275760625,Entire home/apt,184.68,3,0,NA,1.79,1,0,0,NA,1.79
3369,1029205665203211474,"Spacious 1Bed, Boston Coll, Elevator, Roof Deck",Brighton,42.33908853765334,-71.14614327803156,Entire home/apt,137.0,4,8,2024-12-02,1.11,40,364,8,Exempt: This listing is a unit used for furnished institutional or business stays,1.11
3370,1029261832342155041,"Cozy 2-bed, Private Entrance, Allston Village, BU",Allston,42.35141211329271,-71.13437073420752,Entire home/apt,143.0,4,14,2024-10-29,1.2,19,359,14,Exempt: This listing is a unit used for furnished institutional or business stays,1.2
3371,1029455033127386383,"Luxury 2Bed, 2Bath, Near BU, Hospitals, Fenway",Fenway,42.346299772512566,-71.10374299850027,Entire home/apt,315.0,4,8,2024-09-06,0.65,19,241,7,Exempt: This listing is a unit used for furnished institutional or business stays,0.65
3372,1029520750095034001,Chic 2BR with Modern Comforts,Roxbury,42.33726,-71.08532,Entire home/apt,184.68,4,24,2024-11-17,1.93,19,7,23,Exempt: This listing is a unit used for furnished institutional or business stays,1.93
3373,1029545665213050410,"Modern,0.2 mile to Northeastern, in unit laundry",Roxbury,42.337738979566495,-71.08352599689171,Entire home/apt,324.0,4,16,2024-08-31,1.72,19,217,16,Exempt: This listing is a unit used for furnished institutional or business stays,1.72
3374,1029556914583151504,"New Construction, near NEU/BMC, Elevator, 2B, 2BA",Roxbury,42.335904295225376,-71.08357772202781,Entire home/apt,158.0,4,16,2024-09-29,1.41,19,365,16,Exempt: This listing is a unit used for furnished institutional or business stays,1.41
3375,1029820108590346500,Stylish 2BR in Downtown Boston 2199,Downtown,42.35280833611216,-71.06347340299146,Entire home/apt,122.0,1,32,2024-12-11,2.6,93,320,31,Exempt: This listing is a unit that has contracts with hospitals,2.6
3376,1029841788256905786,Central Beacon Hill 2brm,West End,42.36142206052489,-71.06718317321649,Entire home/apt,180.0,1,45,2024-11-06,3.8,18,220,45,STR-445052,3.8
3377,1029880678955798326,Boston Studio w Off Street Parking,Mission Hill,42.33182663196303,-71.09736513873773,Entire home/apt,78.0,1,62,2024-11-25,4.76,1,127,58,STR-468749,4.76
3378,1029937731887523436,Historic Modern Brownstone,Roxbury,42.32831688655909,-71.09606372223317,Entire home/apt,105.0,1,55,2024-12-16,4.65,2,258,55,STR-461707,4.65
3379,1030368634123956712,Luxury 2bd 2bath,South End,42.34603623340799,-71.06511508638758,Entire home/apt,450.0,1,38,2024-11-17,3.02,3,240,37,STR-719637,3.02
3380,1030597361107856040,Cozy 1 bedroom,Mission Hill,42.3307289,-71.0967367,Entire home/apt,111.0,1,40,2024-11-30,6.09,2,142,40,STR-445899,6.09
3381,1030938659386075468,"Blueground | South End, gym & w/d, nr groceries",South End,42.3462121,-71.0630079,Entire home/apt,140.0,32,0,NA,1.79,352,203,0,NA,1.79
3382,1031272579687666797,Cozy 3-Bd Apartment in Boston!,Roslindale,42.2781483,-71.1284481,Entire home/apt,185.0,3,27,2024-12-01,3.4,1,34,27,STR-549429,3.4
3383,1031483909607392893,Welcoming Private Studio for One!,South End,42.34756,-71.07024,Private room,58.0,2,10,2024-11-19,1.06,17,334,10,STR-415223,1.06
3384,1031926961776255183,Beautiful 2BR in Theatre District Boston 5699,Downtown,42.35145,-71.06529,Entire home/apt,140.0,1,53,2024-12-01,4.36,93,306,53,Exempt: This listing is a unit that has contracts with hospitals,4.36
3385,1032705737424972566,Modern Efficiency Studio Awaits Your Stay!,South End,42.34733504895169,-71.07050985892064,Private room,79.0,2,4,2024-10-23,0.61,17,364,4,STR-415226,0.61
3386,1033457174838607134,3 Bedroom ideal location,Roxbury,42.330154258731774,-71.09601792971851,Entire home/apt,152.0,1,42,2024-11-18,5.97,2,131,42,STR-445907,5.97
3387,1033995652389074187,Duplex Beacon Hill 1brm,West End,42.36194,-71.06897,Entire home/apt,136.0,1,35,2024-11-20,3.03,18,241,35,STR-445054,3.03
3388,1034145517976170721,Private room & bathroom at West Roxbury near MBTA,West Roxbury,42.2784006874308,-71.17125314973755,Private room,79.0,5,6,2024-11-09,0.72,1,258,6,STR-548111,0.72
3389,1034827760518338192,Private 1st flr Charlestown Apt,Charlestown,42.37770359665365,-71.06133808177343,Entire home/apt,385.0,1,1,2024-04-16,0.12,1,269,1,STR-554674,0.12
3390,1034948252602896805,Fenway 2 bedroom 2 bath condo,Fenway,42.34453,-71.10552,Entire home/apt,399.0,29,0,NA,1.79,62,269,0,STR-466119,1.79
3391,1034964011177404808,Luxury 2BD/2BA Near Airport 1947,East Boston,42.38633,-71.00582,Entire home/apt,139.0,1,50,2024-12-15,3.94,93,334,48,Exempt: This listing is a unit that has contracts with hospitals,3.94
3392,1034964133413058666,3BD/2BA Near Logan Airport and T 4101,East Boston,42.38765607760041,-71.00718417701003,Entire home/apt,112.0,1,53,2024-12-19,4.37,93,332,53,Exempt: This listing is a unit that has contracts with hospitals,4.37
3393,1034984412653027516,Luxurious 2BR 2BA unit in Fenway,Longwood Medical Area,42.34108,-71.10539,Entire home/apt,399.0,29,1,2024-02-17,0.1,62,313,1,STR-466119,0.1
3394,1034985845805889041,Individual Bedroom 1,Dorchester,42.29362,-71.07741,Private room,76.0,1,31,2024-11-24,2.84,4,364,31,STR-544890,2.84
3395,1035386828305538842,III New apartment Luxury Boston,Dorchester,42.30733500140108,-71.06698018804586,Entire home/apt,65.0,3,12,2024-11-25,1.36,5,351,12,STR-547011,1.36
3396,1035464589578010933,II New apartment Luxury inBoston,Dorchester,42.30685358840152,-71.06593783681168,Entire home/apt,65.0,3,19,2024-11-25,1.72,5,346,19,STR-547010,1.72
3397,1035579679611233693,Lux 1BR w/ Amenities in Seaport,South Boston Waterfront,42.35055886708791,-71.04369046697286,Entire home/apt,159.0,9,2,2024-11-27,0.19,17,230,2,STR-575045,0.19
3398,1035592065390102452,I New apartment Luxury in Boston,Dorchester,42.30581260716941,-71.06562784951751,Entire home/apt,60.0,3,22,2024-11-24,1.75,5,361,21,STR-547003,1.75
3399,1035614722596471076,Brand New 1 BR | 1 BA on Charles St,Beacon Hill,42.35862,-71.0707,Entire home/apt,201.0,10,28,2024-12-02,2.5,16,85,28,STR-544867,2.5
3400,1035728452970455562,Renovated 2BR | 1.5BA on Charles St,Beacon Hill,42.360274242955406,-71.0700590179641,Entire home/apt,800.0,10,29,2024-12-01,2.31,16,78,28,STR-544865,2.31
3401,1036141923934827130,Modern Condo steps from Bunker Hill Monument,Charlestown,42.37537063838112,-71.06237702904673,Entire home/apt,235.0,28,60,2024-12-15,5.07,1,356,60,STR-546196,5.07
3402,1036165633239705387,2 train stops to Downtown- 5 min,East Boston,42.37528441486795,-71.03209233216272,Entire home/apt,135.0,1,63,2024-12-14,4.92,5,257,61,STR-546064,4.92
3403,1036247914299882756,Spacious 2BR in the heart of Boston 9746,Downtown,42.35169,-71.06528,Entire home/apt,151.0,1,48,2024-11-12,3.87,93,267,46,Exempt: This listing is a unit that has contracts with hospitals,3.87
3404,1036342258423737388,"Couple Room, Pets Are Allowed | Historic Stay",Downtown,42.35104,-71.06971,Hotel room,799.0,1,1,2023-12-10,0.08,3,0,0,Exempt: This listing is a hotel or motel,0.08
3405,1036342753760669033,Spacious Room w/ Living Area | Downtown Stay,Downtown,42.35104,-71.06971,Hotel room,799.0,1,0,NA,1.79,3,0,0,Exempt: This listing is a hotel or motel,1.79
3406,1036342933806513367,Spacious Suite w/ Private Terrace & Living Area,Downtown,42.35104,-71.06971,Hotel room,799.0,1,0,NA,1.79,3,0,0,Exempt: This listing is a hotel or motel,1.79
3407,1036373792746050726,Awesome 2 BR near train,Roslindale,42.2898621,-71.1365866,Entire home/apt,144.0,30,0,NA,1.79,1,297,0,NA,1.79
3408,1037087523545883310,Quiet 2 Bed/2 Bath Condo w/ parking,Dorchester,42.28954,-71.04905,Entire home/apt,148.0,91,0,NA,1.79,1,290,0,NA,1.79
3409,1037711493098913889,Compact Studio - Longwood/Fenway,Mission Hill,42.33406,-71.10538,Entire home/apt,144.0,2,29,2024-11-24,2.38,19,102,29,STR-545178,2.38
3410,1037760042810968275,Cozy Efficiency Unit - Longwood,Mission Hill,42.33418,-71.10523,Entire home/apt,99.0,2,24,2024-11-12,2.54,19,116,24,STR-545178,2.54
3411,1037802536304412236,Cozy Basement Studio - Longwood/Fenway,Mission Hill,42.33255467503312,-71.10698955510713,Entire home/apt,90.0,2,33,2024-10-30,2.88,19,37,33,STR-545178,2.88
3412,1038546480198340376,2 bed apartment in Boston,Hyde Park,42.27075036319045,-71.10802813377697,Entire home/apt,124.0,2,36,2024-12-01,4.32,5,84,36,STR-513973,4.32
3413,1038975292518190921,Boston Queen Room 1.1 - New Renovation,Dorchester,42.31148060660728,-71.06386004943863,Private room,57.0,1,50,2024-12-13,7.21,7,342,50,STR-541489,7.21
3414,1039000774691192703,Beautiful Room Newly Renovated,Dorchester,42.28523,-71.08062,Private room,75.0,5,25,2024-11-19,2.23,2,359,25,STR-546512,2.23
3415,1039074135360483624,Back Bay Ultra Luxury Condo at Raffles Boston,Back Bay,42.34866623399031,-71.07508631534422,Entire home/apt,249.0,29,2,2024-07-01,0.23,1,273,2,NA,0.23
3416,1039110361836526533,Equipped with all the essentials and more,Longwood Medical Area,42.3383407,-71.1066156,Private room,228.0,1,0,NA,1.79,4,92,0,Exempt: This listing is a hotel or motel,1.79
3417,1039150810936346820,Convenient home base walkable to Fenway,Longwood Medical Area,42.3383407,-71.1066156,Private room,204.0,1,2,2024-07-05,0.21,4,90,2,Exempt: This listing is a hotel or motel,0.21
3418,1039771346698600526,"Blueground | South Boston, gym, near red line",South Boston,42.341136,-71.049587,Entire home/apt,142.0,32,0,NA,1.79,352,0,0,NA,1.79
3419,1039836988066158736,Modern furnishings and Keurig coffeemaker,Longwood Medical Area,42.3383407,-71.1066156,Private room,220.0,1,2,2024-07-20,0.32,4,90,2,Exempt: This listing is a hotel or motel,0.32
3420,1039842736500477617,Spacious setup with upscale bedding & larger bath,Longwood Medical Area,42.3383407,-71.1066156,Private room,294.0,1,0,NA,1.79,4,52,0,Exempt: This listing is a hotel or motel,1.79
3421,1039960171560998994,Luxury 2 Br 2Ba Boston southend,South End,42.34438053849047,-71.06328673875693,Entire home/apt,299.0,29,10,2024-06-19,0.82,62,313,9,STR-635467,0.82
3422,1040026800850553728,New Build XL Modern Home/UMass/Walk2TeneanBeach,Dorchester,42.28938,-71.04194,Entire home/apt,842.0,2,45,2024-11-17,4.02,1,339,45,STR-545955,4.02
3423,1040078061842520496,Boston Queen Suite 1.3,Dorchester,42.31171,-71.06432,Private room,60.0,1,13,2024-11-30,2.98,7,344,13,STR-541489,2.98
3424,1040128300431492066,Boston King Room 1.2 - New Renovation,Dorchester,42.31155,-71.06296,Private room,59.0,1,24,2024-12-05,3.44,7,333,24,STR-541489,3.44
3425,1040690604432778871,Newly Renovated 4BR1BA Apartment,Dorchester,42.28155,-71.05255,Entire home/apt,271.0,2,21,2024-12-01,2.1,2,266,21,STR-546034,2.1
3426,1040728605290191958,"Boston Studio Theater District Common Park 75"" TV!",Downtown,42.35207045814959,-71.0652700515718,Entire home/apt,98.0,1,4,2024-10-11,0.37,2,82,4,STR-544951,0.37
3427,1040819172813946646,Best location room,East Boston,42.36821136609932,-71.03698443621397,Private room,99.0,2,0,NA,1.79,2,76,0,STR-546146,1.79
3428,1041271880464492279,Modern Cozy Boston 1BR Smart HDTV Famous Nightlife,Downtown,42.35043,-71.06569,Entire home/apt,118.0,1,6,2024-11-25,0.6,2,142,6,STR-545048,0.6
3429,1042138334458791071,Large 2 BR | 1BA in the North End,North End,42.36672,-71.0556,Entire home/apt,260.0,10,25,2024-11-25,2.11,16,91,25,STR-544878,2.11
3430,1042227244488104375,"Peaceful 1BR easy commute, urban suburban mix feel",Roslindale,42.27131552346868,-71.12159058839843,Private room,79.0,1,5,2024-09-01,0.84,1,124,5,STR-546859,0.84
3431,1042514901433280494,Darling Efficiency Studio Awaits!,Bay Village,42.348167003451536,-71.07065541917366,Private room,58.0,2,7,2024-10-13,0.68,17,362,7,STR-415225,0.68
3432,1043585223983157783,Quiet Room in Roslindale,Roslindale,42.2826331,-71.1276535,Private room,60.0,3,2,2024-10-21,0.88,2,267,2,STR-476790,0.88
3433,1043585306350949114,Spacious Dog Friendly 3bd Apt,Roxbury,42.31722924809164,-71.09690343279392,Entire home/apt,225.0,2,24,2024-11-24,2.03,3,23,24,STR-528277,2.03
3434,1043730588496147940,Charming and Historic Apartment,Beacon Hill,42.359827,-71.069176,Entire home/apt,205.0,1,51,2024-12-01,5.37,1,158,51,STR-546510,5.37
3435,1043989177466394716,"Blueground | Burlington, gym, nr dining & shops",Brighton,42.35992,-71.14956,Entire home/apt,114.0,32,0,NA,1.79,352,266,0,NA,1.79
3436,1044093859255714308,"Blueground | Chinatown/Theater Dist, gym, nr t",Downtown,42.3511858,-71.06401699999999,Entire home/apt,146.0,32,0,NA,1.79,352,365,0,NA,1.79
3437,1044095169626587772,"Blueground | Fenway, gym, nr restaurants & shops",Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,140.0,32,0,NA,1.79,352,354,0,NA,1.79
3438,1044095489750308855,"Blueground | Fenway, gym, nr t stop & dining",Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,142.0,32,1,2024-09-01,0.27,352,206,1,NA,0.27
3439,1044097348938626918,"Blueground | Fenway, gym, nr restaurants & shops",Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,142.0,32,1,2024-09-20,0.33,352,173,1,NA,0.33
3440,1044097644041252889,"Blueground | Fenway, gym, nr T stop & dining",Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,142.0,32,0,NA,1.79,352,363,0,NA,1.79
3441,1044097942038829008,"Blueground | Fenway, gym, nr restaurants & shops",Fenway,42.34475459999999,-71.09589319999999,Entire home/apt,130.0,32,0,NA,1.79,352,365,0,NA,1.79
3442,1044098234985885176,"Blueground | Charlestown, w/d, close to dining",Charlestown,42.3776776,-71.0504732,Entire home/apt,185.0,32,0,NA,1.79,352,234,0,NA,1.79
3443,1044207003142836738,Sophisticated South End Studio,South End,42.34180353609702,-71.08251799319119,Entire home/apt,100.0,1,39,2024-12-03,3.15,58,237,36,Exempt: This listing is a unit that has contracts with hospitals,3.15
3444,1044235789549958854,Studio Nestled in Back Bay!,South End,42.34185805426164,-71.08197597992016,Entire home/apt,148.0,1,39,2024-10-25,3.13,58,227,36,Exempt: This listing is a unit that has contracts with hospitals,3.13
3445,1044395313761131254,Huge Studio in Downtown Boston 3146,Downtown,42.35119,-71.06484,Entire home/apt,90.0,29,8,2024-08-25,0.66,93,349,8,Exempt: This listing is a unit that has contracts with hospitals,0.66
